x_ft,y_ft,lux
121.240798,103.847980,0.695618
122.252232,103.847980,0.673531
123.263667,103.847980,0.651968
124.275101,103.847980,0.630973
125.286535,103.847980,0.610577
126.297970,103.847980,0.590802
127.309404,103.847980,0.571662
128.320838,103.847980,0.553163
129.332273,103.847980,0.535307
130.343707,103.847980,0.518088
131.355141,103.847980,0.501499
132.366576,103.847980,0.485527
133.378010,103.847980,0.470159
134.389444,103.847980,0.455379
135.400879,103.847980,0.441170
136.412313,103.847980,0.427512
137.423747,103.847980,0.414387
138.435182,103.847980,0.401776
139.446616,103.847980,0.389659
140.458051,103.847980,0.378016
141.469485,103.847980,0.366829
142.480919,103.847980,0.356078
143.492354,103.847980,0.345746
144.503788,103.847980,0.335813
145.515222,103.847980,0.326264
146.526657,103.847980,0.317081
147.538091,103.847980,0.308249
148.549525,103.847980,0.299751
149.560960,103.847980,0.291573
150.572394,103.847980,0.283700
151.583828,103.847980,0.276120
152.595263,103.847980,0.268819
57.520434,105.503030,0.363825
58.531869,105.503030,0.374358
59.543303,105.503030,0.385312
60.554737,105.503030,0.396708
61.566172,105.503030,0.408567
62.577606,105.503030,0.420912
63.589040,105.503030,0.433764
64.600475,105.503030,0.447148
65.611909,105.503030,0.461088
66.623343,105.503030,0.475608
67.634778,105.503030,0.490733
68.646212,105.503030,0.506489
69.657646,105.503030,0.522899
70.669081,105.503030,0.539989
71.680515,105.503030,0.557779
72.691949,105.503030,0.576292
73.703384,105.503030,0.595544
74.714818,105.503030,0.615552
75.726253,105.503030,0.636325
76.737687,105.503030,0.657867
77.749121,105.503030,0.680176
78.760556,105.503030,0.703239
79.771990,105.503030,0.727035
80.783424,105.503030,0.751526
81.794859,105.503030,0.776664
82.806293,105.503030,0.802379
83.817727,105.503030,0.828585
84.829162,105.503030,0.855172
85.840596,105.503030,0.882006
86.852030,105.503030,0.908926
87.863465,105.503030,0.935746
88.874899,105.503030,0.962252
89.886333,105.503030,0.988200
90.897768,105.503030,1.013325
91.909202,105.503030,1.037338
92.920636,105.503030,1.059935
93.932071,105.503030,1.080802
94.943505,105.503030,1.099625
95.954939,105.503030,1.116098
96.966374,105.503030,1.129937
97.977808,105.503030,1.140888
98.989242,105.503030,1.148741
100.000677,105.503030,1.153335
101.012111,105.503030,1.154573
102.023545,105.503030,1.152417
103.034980,105.503030,1.146901
104.046414,105.503030,1.138119
105.057848,105.503030,1.126227
106.069283,105.503030,1.111436
107.080717,105.503030,1.093998
108.092152,105.503030,1.074199
109.103586,105.503030,1.052345
110.115020,105.503030,1.028753
111.126455,105.503030,1.003742
112.137889,105.503030,0.977621
113.149323,105.503030,0.950682
114.160758,105.503030,0.923199
115.172192,105.503030,0.895419
116.183626,105.503030,0.867561
117.195061,105.503030,0.839818
118.206495,105.503030,0.812354
119.217929,105.503030,0.785308
120.229364,105.503030,0.758793
121.240798,105.503030,0.732900
122.252232,105.503030,0.707698
123.263667,105.503030,0.683240
124.275101,105.503030,0.659564
125.286535,105.503030,0.636691
126.297970,105.503030,0.614635
127.309404,105.503030,0.593398
128.320838,105.503030,0.572976
129.332273,105.503030,0.553358
130.343707,105.503030,0.534527
131.355141,105.503030,0.516465
132.366576,105.503030,0.499149
133.378010,105.503030,0.482555
134.389444,105.503030,0.466658
135.400879,105.503030,0.451430
136.412313,105.503030,0.436844
137.423747,105.503030,0.422875
138.435182,105.503030,0.409495
139.446616,105.503030,0.396678
140.458051,105.503030,0.384399
141.469485,105.503030,0.372633
142.480919,105.503030,0.361355
143.492354,105.503030,0.350542
144.503788,105.503030,0.340174
145.515222,105.503030,0.330227
146.526657,105.503030,0.320682
147.538091,105.503030,0.311520
148.549525,105.503030,0.302722
149.560960,105.503030,0.294271
150.572394,105.503030,0.286149
151.583828,105.503030,0.278342
57.520434,107.158081,0.366464
58.531869,107.158081,0.377409
59.543303,107.158081,0.388822
60.554737,107.158081,0.400730
61.566172,107.158081,0.413158
62.577606,107.158081,0.426136
63.589040,107.158081,0.439693
64.600475,107.158081,0.453859
65.611909,107.158081,0.468668
66.623343,107.158081,0.484152
67.634778,107.158081,0.500347
68.646212,107.158081,0.517289
69.657646,107.158081,0.535013
70.669081,107.158081,0.553556
71.680515,107.158081,0.572954
72.691949,107.158081,0.593243
73.703384,107.158081,0.614455
74.714818,107.158081,0.636622
75.726253,107.158081,0.659771
76.737687,107.158081,0.683922
77.749121,107.158081,0.709090
78.760556,107.158081,0.735279
79.771990,107.158081,0.762483
80.783424,107.158081,0.790680
81.794859,107.158081,0.819830
82.806293,107.158081,0.849874
83.817727,107.158081,0.880724
84.829162,107.158081,0.912268
85.840596,107.158081,0.944359
86.852030,107.158081,0.976813
87.863465,107.158081,1.009410
88.874899,107.158081,1.041887
89.886333,107.158081,1.073939
90.897768,107.158081,1.105224
91.909202,107.158081,1.135361
92.920636,107.158081,1.163938
93.932071,107.158081,1.190525
94.943505,107.158081,1.214682
95.954939,107.158081,1.235973
96.966374,107.158081,1.253989
97.977808,107.158081,1.268358
98.989242,107.158081,1.278771
100.000677,107.158081,1.284989
101.012111,107.158081,1.286863
102.023545,107.158081,1.284340
103.034980,107.158081,1.277464
104.046414,107.158081,1.266377
105.057848,107.158081,1.251310
106.069283,107.158081,1.232567
107.080717,107.158081,1.210517
108.092152,107.158081,1.185569
109.103586,107.158081,1.158159
110.115020,107.158081,1.128731
111.126455,107.158081,1.097720
112.137889,107.158081,1.065544
113.149323,107.158081,1.032589
114.160758,107.158081,0.999207
115.172192,107.158081,0.965708
116.183626,107.158081,0.932363
117.195061,107.158081,0.899399
118.206495,107.158081,0.867004
119.217929,107.158081,0.835332
120.229364,107.158081,0.804501
121.240798,107.158081,0.774600
122.252232,107.158081,0.745692
123.263667,107.158081,0.717820
124.275101,107.158081,0.691007
125.286535,107.158081,0.665261
126.297970,107.158081,0.640578
127.309404,107.158081,0.616944
128.320838,107.158081,0.594338
129.332273,107.158081,0.572732
130.343707,107.158081,0.552096
131.355141,107.158081,0.532393
132.366576,107.158081,0.513588
133.378010,107.158081,0.495643
134.389444,107.158081,0.478521
135.400879,107.158081,0.462182
136.412313,107.158081,0.446590
137.423747,107.158081,0.431708
138.435182,107.158081,0.417501
139.446616,107.158081,0.403935
140.458051,107.158081,0.390976
141.469485,107.158081,0.378593
142.480919,107.158081,0.366756
143.492354,107.158081,0.355437
144.503788,107.158081,0.344608
145.515222,107.158081,0.334244
146.526657,107.158081,0.324320
147.538091,107.158081,0.314814
148.549525,107.158081,0.305703
149.560960,107.158081,0.296968
150.572394,107.158081,0.288589
151.583828,107.158081,0.280547
57.520434,108.813131,0.369250
58.531869,108.813131,0.380630
59.543303,108.813131,0.392530
60.554737,108.813131,0.404980
61.566172,108.813131,0.418014
62.577606,108.813131,0.431667
63.589040,108.813131,0.445977
64.600475,108.813131,0.460982
65.611909,108.813131,0.476725
66.623343,108.813131,0.493250
67.634778,108.813131,0.510604
68.646212,108.813131,0.528835
69.657646,108.813131,0.547994
70.669081,108.813131,0.568133
71.680515,108.813131,0.589305
72.691949,108.813131,0.611564
73.703384,108.813131,0.634963
74.714818,108.813131,0.659555
75.726253,108.813131,0.685389
76.737687,108.813131,0.712511
77.749121,108.813131,0.740960
78.760556,108.813131,0.770765
79.771990,108.813131,0.801946
80.783424,108.813131,0.834505
81.794859,108.813131,0.868424
82.806293,108.813131,0.903660
83.817727,108.813131,0.940141
84.829162,108.813131,0.977759
85.840596,108.813131,1.016360
86.852030,108.813131,1.055745
87.863465,108.813131,1.095659
88.874899,108.813131,1.135786
89.886333,108.813131,1.175747
90.897768,108.813131,1.215103
91.909202,108.813131,1.253348
92.920636,108.813131,1.289928
93.932071,108.813131,1.324243
94.943505,108.813131,1.355668
95.954939,108.813131,1.383576
96.966374,108.813131,1.407363
97.977808,108.813131,1.426479
98.989242,108.813131,1.440451
100.000677,108.813131,1.448921
101.012111,108.813131,1.451658
102.023545,108.813131,1.448577
103.034980,108.813131,1.439748
104.046414,108.813131,1.425384
105.057848,108.813131,1.405835
106.069283,108.813131,1.381560
107.080717,108.813131,1.353105
108.092152,108.813131,1.321073
109.103586,108.813131,1.286092
110.115020,108.813131,1.248790
111.126455,108.813131,1.209774
112.137889,108.813131,1.169609
113.149323,108.813131,1.128807
114.160758,108.813131,1.087820
115.172192,108.813131,1.047036
116.183626,108.813131,1.006780
117.195061,108.813131,0.967316
118.206495,108.813131,0.928852
119.217929,108.813131,0.891546
120.229364,108.813131,0.855514
121.240798,108.813131,0.820833
122.252232,108.813131,0.787549
123.263667,108.813131,0.755683
124.275101,108.813131,0.725234
125.286535,108.813131,0.696185
126.297970,108.813131,0.668508
127.309404,108.813131,0.642163
128.320838,108.813131,0.617105
129.332273,108.813131,0.593284
130.343707,108.813131,0.570647
131.355141,108.813131,0.549139
132.366576,108.813131,0.528705
133.378010,108.813131,0.509291
134.389444,108.813131,0.490842
135.400879,108.813131,0.473308
136.412313,108.813131,0.456638
137.423747,108.813131,0.440782
138.435182,108.813131,0.425697
139.446616,108.813131,0.411337
140.458051,108.813131,0.397662
141.469485,108.813131,0.384632
142.480919,108.813131,0.372211
143.492354,108.813131,0.360363
144.503788,108.813131,0.349056
145.515222,108.813131,0.338260
146.526657,108.813131,0.327945
147.538091,108.813131,0.318084
148.549525,108.813131,0.308652
149.560960,108.813131,0.299626
150.572394,108.813131,0.290983
57.520434,110.468182,0.372106
58.531869,110.468182,0.383939
59.543303,110.468182,0.396345
60.554737,110.468182,0.409361
61.566172,110.468182,0.423028
62.577606,110.468182,0.437388
63.589040,110.468182,0.452489
64.600475,110.468182,0.468378
65.611909,110.468182,0.485110
66.623343,110.468182,0.502741
67.634778,110.468182,0.521331
68.646212,110.468182,0.540944
69.657646,110.468182,0.561647
70.669081,110.468182,0.583512
71.680515,110.468182,0.606613
72.691949,110.468182,0.631028
73.703384,110.468182,0.656835
74.714818,110.468182,0.684115
75.726253,110.468182,0.712949
76.737687,110.468182,0.743415
77.749121,110.468182,0.775587
78.760556,110.468182,0.809534
79.771990,110.468182,0.845312
80.783424,110.468182,0.882962
81.794859,110.468182,0.922505
82.806293,110.468182,0.963934
83.817727,110.468182,1.007207
84.829162,110.468182,1.052238
85.840596,110.468182,1.098887
86.852030,110.468182,1.146947
87.863465,110.468182,1.196138
88.874899,110.468182,1.246094
89.886333,110.468182,1.296353
90.897768,110.468182,1.346355
91.909202,110.468182,1.395438
92.920636,110.468182,1.442845
93.932071,110.468182,1.487740
94.943505,110.468182,1.529226
95.954939,110.468182,1.566383
96.966374,110.468182,1.598304
97.977808,110.468182,1.624150
98.989242,110.468182,1.643194
100.000677,110.468182,1.654869
101.012111,110.468182,1.658815
102.023545,110.468182,1.654896
103.034980,110.468182,1.643220
104.046414,110.468182,1.624123
105.057848,110.468182,1.598148
106.069283,110.468182,1.566007
107.080717,110.468182,1.528532
108.092152,110.468182,1.486625
109.103586,110.468182,1.441209
110.115020,110.468182,1.393189
111.126455,110.468182,1.343413
112.137889,110.468182,1.292650
113.149323,110.468182,1.241578
114.160758,110.468182,1.190771
115.172192,110.468182,1.140704
116.183626,110.468182,1.091759
117.195061,110.468182,1.044226
118.206495,110.468182,0.998322
119.217929,110.468182,0.954195
120.229364,110.468182,0.911939
121.240798,110.468182,0.871602
122.252232,110.468182,0.833195
123.263667,110.468182,0.796700
124.275101,110.468182,0.762079
125.286535,110.468182,0.729275
126.297970,110.468182,0.698222
127.309404,110.468182,0.668847
128.320838,110.468182,0.641070
129.332273,110.468182,0.614809
130.343707,110.468182,0.589985
131.355141,110.468182,0.566516
132.366576,110.468182,0.544323
133.378010,110.468182,0.523332
134.389444,110.468182,0.503469
135.400879,110.468182,0.484665
136.412313,110.468182,0.466854
137.423747,110.468182,0.449975
138.435182,110.468182,0.433970
139.446616,110.468182,0.418783
140.458051,110.468182,0.404364
141.469485,110.468182,0.390664
142.480919,110.468182,0.377640
143.492354,110.468182,0.365249
144.503788,110.468182,0.353452
145.515222,110.468182,0.342214
146.526657,110.468182,0.331500
147.538091,110.468182,0.321279
148.549525,110.468182,0.311523
149.560960,110.468182,0.302203
57.520434,112.123232,0.374951
58.531869,112.123232,0.387245
59.543303,112.123232,0.400168
60.554737,112.123232,0.413764
61.566172,112.123232,0.428081
62.577606,112.123232,0.443171
63.589040,112.123232,0.459088
64.600475,112.123232,0.475895
65.611909,112.123232,0.493656
66.623343,112.123232,0.512441
67.634778,112.123232,0.532328
68.646212,112.123232,0.553397
69.657646,112.123232,0.575736
70.669081,112.123232,0.599440
71.680515,112.123232,0.624608
72.691949,112.123232,0.651346
73.703384,112.123232,0.679767
74.714818,112.123232,0.709986
75.726253,112.123232,0.742124
76.737687,112.123232,0.776305
77.749121,112.123232,0.812651
78.760556,112.123232,0.851283
79.771990,112.123232,0.892314
80.783424,112.123232,0.935846
81.794859,112.123232,0.981960
82.806293,112.123232,1.030713
83.817727,112.123232,1.082121
84.829162,112.123232,1.136150
85.840596,112.123232,1.192701
86.852030,112.123232,1.251593
87.863465,112.123232,1.312541
88.874899,112.123232,1.375144
89.886333,112.123232,1.438859
90.897768,112.123232,1.502990
91.909202,112.123232,1.566677
92.920636,112.123232,1.628897
93.932071,112.123232,1.688475
94.943505,112.123232,1.744112
95.954939,112.123232,1.794436
96.966374,112.123232,1.838062
97.977808,112.123232,1.873676
98.989242,112.123232,1.900123
100.000677,112.123232,1.916491
101.012111,112.123232,1.922191
102.023545,112.123232,1.917002
103.034980,112.123232,1.901097
104.046414,112.123232,1.875023
105.057848,112.123232,1.839655
106.069283,112.123232,1.796125
107.080717,112.123232,1.745733
108.092152,112.123232,1.689862
109.103586,112.123232,1.629892
110.115020,112.123232,1.567137
111.126455,112.123232,1.502791
112.137889,112.123232,1.437899
113.149323,112.123232,1.373346
114.160758,112.123232,1.309849
115.172192,112.123232,1.247971
116.183626,112.123232,1.188133
117.195061,112.123232,1.130633
118.206495,112.123232,1.075666
119.217929,112.123232,1.023342
120.229364,112.123232,0.973703
121.240798,112.123232,0.926738
122.252232,112.123232,0.882396
123.263667,112.123232,0.840599
124.275101,112.123232,0.801247
125.286535,112.123232,0.764227
126.297970,112.123232,0.729420
127.309404,112.123232,0.696702
128.320838,112.123232,0.665949
129.332273,112.123232,0.637041
130.343707,112.123232,0.609859
131.355141,112.123232,0.584290
132.366576,112.123232,0.560227
133.378010,112.123232,0.537567
134.389444,112.123232,0.516216
135.400879,112.123232,0.496084
136.412313,112.123232,0.477087
137.423747,112.123232,0.459147
138.435182,112.123232,0.442192
139.446616,112.123232,0.426156
140.458051,112.123232,0.410975
141.469485,112.123232,0.396593
142.480919,112.123232,0.382956
143.492354,112.123232,0.370015
144.503788,112.123232,0.357724
145.515222,112.123232,0.346041
146.526657,112.123232,0.334927
147.538091,112.123232,0.324347
148.549525,112.123232,0.314266
149.560960,112.123232,0.304654
57.520434,113.778283,0.377701
58.531869,113.778283,0.390456
59.543303,113.778283,0.403898
60.554737,113.778283,0.418077
61.566172,113.778283,0.433049
62.577606,113.778283,0.448875
63.589040,113.778283,0.465622
64.600475,113.778283,0.483362
65.611909,113.778283,0.502175
66.623343,113.778283,0.522146
67.634778,113.778283,0.543368
68.646212,113.778283,0.565946
69.657646,113.778283,0.589989
70.669081,113.778283,0.615617
71.680515,113.778283,0.642962
72.691949,113.778283,0.672164
73.703384,113.778283,0.703375
74.714818,113.778283,0.736755
75.726253,113.778283,0.772476
76.737687,113.778283,0.810719
77.749121,113.778283,0.851672
78.760556,113.778283,0.895528
79.771990,113.778283,0.942480
80.783424,113.778283,0.992718
81.794859,113.778283,1.046417
82.806293,113.778283,1.103733
83.817727,113.778283,1.164786
84.829162,113.778283,1.229640
85.840596,113.778283,1.298291
86.852030,113.778283,1.370633
87.863465,113.778283,1.446430
88.874899,113.778283,1.525286
89.886333,113.778283,1.606606
90.897768,113.778283,1.689564
91.909202,113.778283,1.773069
92.920636,113.778283,1.855754
93.932071,113.778283,1.935974
94.943505,113.778283,2.011838
95.954939,113.778283,2.081269
96.966374,113.778283,2.142109
97.977808,113.778283,2.192251
98.989242,113.778283,2.229801
100.000677,113.778283,2.253240
101.012111,113.778283,2.261573
102.023545,113.778283,2.254425
103.034980,113.778283,2.232088
104.046414,113.778283,2.195484
105.057848,113.778283,2.146073
106.069283,113.778283,2.085712
107.080717,113.778283,2.016491
108.092152,113.778283,1.940574
109.103586,113.778283,1.860054
110.115020,113.778283,1.776854
111.126455,113.778283,1.692654
112.137889,113.778283,1.608860
113.149323,113.778283,1.526597
114.160758,113.778283,1.446728
115.172192,113.778283,1.369876
116.183626,113.778283,1.296462
117.195061,113.778283,1.226741
118.206495,113.778283,1.160835
119.217929,113.778283,1.098762
120.229364,113.778283,1.040464
121.240798,113.778283,0.985828
122.252232,113.778283,0.934704
123.263667,113.778283,0.886917
124.275101,113.778283,0.842278
125.286535,113.778283,0.800596
126.297970,113.778283,0.761676
127.309404,113.778283,0.725330
128.320838,113.778283,0.691375
129.332273,113.778283,0.659638
130.343707,113.778283,0.629957
131.355141,113.778283,0.602177
132.366576,113.778283,0.576156
133.378010,113.778283,0.551762
134.389444,113.778283,0.528872
135.400879,113.778283,0.507373
136.412313,113.778283,0.487161
137.423747,113.778283,0.468140
138.435182,113.778283,0.450223
139.446616,113.778283,0.433328
140.458051,113.778283,0.417381
141.469485,113.778283,0.402314
142.480919,113.778283,0.388065
143.492354,113.778283,0.374576
144.503788,113.778283,0.361794
145.515222,113.778283,0.349672
146.526657,113.778283,0.338164
147.538091,113.778283,0.327229
148.549525,113.778283,0.316830
57.520434,115.433333,0.380268
58.531869,115.433333,0.393475
59.543303,115.433333,0.407426
60.554737,115.433333,0.422179
61.566172,115.433333,0.437798
62.577606,115.433333,0.454355
63.589040,115.433333,0.471927
64.600475,115.433333,0.490599
65.611909,115.433333,0.510465
66.623343,115.433333,0.531628
67.634778,115.433333,0.554201
68.646212,115.433333,0.578310
69.657646,115.433333,0.604092
70.669081,115.433333,0.631697
71.680515,115.433333,0.661290
72.691949,115.433333,0.693053
73.703384,115.433333,0.727184
74.714818,115.433333,0.763899
75.726253,115.433333,0.803432
76.737687,115.433333,0.846036
77.749121,115.433333,0.891983
78.760556,115.433333,0.941559
79.771990,115.433333,0.995069
80.783424,115.433333,1.052823
81.794859,115.433333,1.115135
82.806293,115.433333,1.182312
83.817727,115.433333,1.254637
84.829162,115.433333,1.332349
85.840596,115.433333,1.415617
86.852030,115.433333,1.504501
87.863465,115.433333,1.598911
88.874899,115.433333,1.698551
89.886333,115.433333,1.802852
90.897768,115.433333,1.910911
91.909202,115.433333,2.021416
92.920636,115.433333,2.132591
93.932071,115.433333,2.242164
94.943505,115.433333,2.347379
95.954939,115.433333,2.445070
96.966374,115.433333,2.531804
97.977808,115.433333,2.604118
98.989242,115.433333,2.658804
100.000677,115.433333,2.693235
101.012111,115.433333,2.705660
102.023545,115.433333,2.695417
103.034980,115.433333,2.663020
104.046414,115.433333,2.610091
105.057848,115.433333,2.539160
106.069283,115.433333,2.453380
107.080717,115.433333,2.356202
108.092152,115.433333,2.251076
109.103586,115.433333,2.141216
110.115020,115.433333,2.029439
111.126455,115.433333,1.918082
112.137889,115.433333,1.808984
113.149323,115.433333,1.703516
114.160758,115.433333,1.602634
115.172192,115.433333,1.506943
116.183626,115.433333,1.416775
117.195061,115.433333,1.332243
118.206495,115.433333,1.253305
119.217929,115.433333,1.179803
120.229364,115.433333,1.111506
121.240798,115.433333,1.048137
122.252232,115.433333,0.989392
123.263667,115.433333,0.934956
124.275101,115.433333,0.884518
125.286535,115.433333,0.837774
126.297970,115.433333,0.794433
127.309404,115.433333,0.754222
128.320838,115.433333,0.716885
129.332273,115.433333,0.682185
130.343707,115.433333,0.649903
131.355141,115.433333,0.619839
132.366576,115.433333,0.591809
133.378010,115.433333,0.565645
134.389444,115.433333,0.541194
135.400879,115.433333,0.518316
136.412313,115.433333,0.496884
137.423747,115.433333,0.476783
138.435182,115.433333,0.457907
139.446616,115.433333,0.440161
140.458051,115.433333,0.423457
141.469485,115.433333,0.407717
142.480919,115.433333,0.392868
143.492354,115.433333,0.378844
144.503788,115.433333,0.365584
145.515222,115.433333,0.353035
146.526657,115.433333,0.341145
147.538091,115.433333,0.329869
57.520434,117.088384,0.382564
58.531869,117.088384,0.396204
59.543303,117.088384,0.410643
60.554737,117.088384,0.425948
61.566172,117.088384,0.442193
62.577606,117.088384,0.459457
63.589040,117.088384,0.477830
64.600475,117.088384,0.497411
65.611909,117.088384,0.518309
66.623343,117.088384,0.540645
67.634778,117.088384,0.564553
68.646212,117.088384,0.590182
69.657646,117.088384,0.617698
70.669081,117.088384,0.647286
71.680515,117.088384,0.679149
72.691949,117.088384,0.713514
73.703384,117.088384,0.750634
74.714818,117.088384,0.790788
75.726253,117.088384,0.834283
76.737687,117.088384,0.881462
77.749121,117.088384,0.932698
78.760556,117.088384,0.988401
79.771990,117.088384,1.049012
80.783424,117.088384,1.115009
81.794859,117.088384,1.186896
82.806293,117.088384,1.265197
83.817727,117.088384,1.350441
84.829162,117.088384,1.443142
85.840596,117.088384,1.543766
86.852030,117.088384,1.652685
87.863465,117.088384,1.770118
88.874899,117.088384,1.896045
89.886333,117.088384,2.030108
90.897768,117.088384,2.171483
91.909202,117.088384,2.318742
92.920636,117.088384,2.469714
93.932071,117.088384,2.621359
94.943505,117.088384,2.769714
95.954939,117.088384,2.909937
96.966374,117.088384,3.036498
97.977808,117.088384,3.143554
98.989242,117.088384,3.225491
100.000677,117.088384,3.277579
101.012111,117.088384,3.296597
102.023545,117.088384,3.281319
103.034980,117.088384,3.232695
104.046414,117.088384,3.153711
105.057848,117.088384,3.048938
106.069283,117.088384,2.923915
107.080717,117.088384,2.784490
108.092152,117.088384,2.636259
109.103586,117.088384,2.484171
110.115020,117.088384,2.332309
111.126455,117.088384,2.183830
112.137889,117.088384,2.041014
113.149323,117.088384,1.905379
114.160758,117.088384,1.777818
115.172192,117.088384,1.658745
116.183626,117.088384,1.548216
117.195061,117.088384,1.446040
118.206495,117.088384,1.351862
119.217929,117.088384,1.265225
120.229364,117.088384,1.185621
121.240798,117.088384,1.112520
122.252232,117.088384,1.045398
123.263667,117.088384,0.983746
124.275101,117.088384,0.927087
125.286535,117.088384,0.874971
126.297970,117.088384,0.826985
127.309404,117.088384,0.782750
128.320838,117.088384,0.741922
129.332273,117.088384,0.704187
130.343707,117.088384,0.669263
131.355141,117.088384,0.636893
132.366576,117.088384,0.606847
133.378010,117.088384,0.578918
134.389444,117.088384,0.552918
135.400879,117.088384,0.528679
136.412313,117.088384,0.506048
137.423747,117.088384,0.484890
138.435182,117.088384,0.465082
139.446616,117.088384,0.446510
140.458051,117.088384,0.429076
141.469485,117.088384,0.412688
142.480919,117.088384,0.397263
143.492354,117.088384,0.382727
144.503788,117.088384,0.369013
145.515222,117.088384,0.356058
146.526657,117.088384,0.343806
147.538091,117.088384,0.332207
57.520434,118.743434,0.384503
58.531869,118.743434,0.398545
59.543303,118.743434,0.413441
60.554737,118.743434,0.429263
61.566172,118.743434,0.446095
62.577606,118.743434,0.464027
63.589040,118.743434,0.483158
64.600475,118.743434,0.503602
65.611909,118.743434,0.525484
66.623343,118.743434,0.548942
67.634778,118.743434,0.574133
68.646212,118.743434,0.601231
69.657646,118.743434,0.630432
70.669081,118.743434,0.661955
71.680515,118.743434,0.696047
72.691949,118.743434,0.732984
73.703384,118.743434,0.773079
74.714818,118.743434,0.816680
75.726253,118.743434,0.864182
76.737687,118.743434,0.916027
77.749121,118.743434,0.972710
78.760556,118.743434,1.034788
79.771990,118.743434,1.102877
80.783424,118.743434,1.177663
81.794859,118.743434,1.259900
82.806293,118.743434,1.350408
83.817727,118.743434,1.450064
84.829162,118.743434,1.559790
85.840596,118.743434,1.680516
86.852030,118.743434,1.813137
87.863465,118.743434,1.958437
88.874899,118.743434,2.116982
89.886333,118.743434,2.288963
90.897768,118.743434,2.473995
91.909202,118.743434,2.670864
92.920636,118.743434,2.877217
93.932071,118.743434,3.089261
94.943505,118.743434,3.301494
95.954939,118.743434,3.506604
96.966374,118.743434,3.695625
97.977808,118.743434,3.858505
98.989242,118.743434,3.985100
100.000677,118.743434,4.066520
101.012111,118.743434,4.096559
102.023545,118.743434,4.072814
103.034980,118.743434,3.997148
104.046414,118.743434,3.875328
105.057848,118.743434,3.715976
106.069283,118.743434,3.529157
107.080717,118.743434,3.325003
108.092152,118.743434,3.112658
109.103586,118.743434,2.899670
110.115020,118.743434,2.691772
111.126455,118.743434,2.492968
112.137889,118.743434,2.305778
113.149323,118.743434,2.131551
114.160758,118.743434,1.970761
115.172192,118.743434,1.823281
116.183626,118.743434,1.688585
117.195061,118.743434,1.565910
118.206495,118.743434,1.454373
119.217929,118.743434,1.353043
120.229364,118.743434,1.260997
121.240798,118.743434,1.177352
122.252232,118.743434,1.101279
123.263667,118.743434,1.032016
124.275101,118.743434,0.968870
125.286535,118.743434,0.911213
126.297970,118.743434,0.858483
127.309404,118.743434,0.810176
128.320838,118.743434,0.765845
129.332273,118.743434,0.725087
130.343707,118.743434,0.687550
131.355141,118.743434,0.652914
132.366576,118.743434,0.620900
133.378010,118.743434,0.591257
134.389444,118.743434,0.563761
135.400879,118.743434,0.538213
136.412313,118.743434,0.514437
137.423747,118.743434,0.492273
138.435182,118.743434,0.471579
139.446616,118.743434,0.452228
140.458051,118.743434,0.434106
141.469485,118.743434,0.417110
142.480919,118.743434,0.401147
143.492354,118.743434,0.386135
144.503788,118.743434,0.371998
145.515222,118.743434,0.358667
146.526657,118.743434,0.346082
57.520434,120.398485,0.386000
58.531869,120.398485,0.400404
59.543303,120.398485,0.415712
60.554737,120.398485,0.432004
61.566172,120.398485,0.449370
62.577606,120.398485,0.467910
63.589040,120.398485,0.487736
64.600475,120.398485,0.508974
65.611909,120.398485,0.531763
66.623343,120.398485,0.556261
67.634778,120.398485,0.582646
68.646212,120.398485,0.611117
69.657646,120.398485,0.641900
70.669081,120.398485,0.675251
71.680515,120.398485,0.711459
72.691949,120.398485,0.750854
73.703384,120.398485,0.793808
74.714818,120.398485,0.840749
75.726253,120.398485,0.892161
76.737687,120.398485,0.948600
77.749121,120.398485,1.010697
78.760556,120.398485,1.079175
79.771990,120.398485,1.154856
80.783424,120.398485,1.238678
81.794859,120.398485,1.331701
82.806293,120.398485,1.435123
83.817727,120.398485,1.550282
84.829162,120.398485,1.678657
85.840596,120.398485,1.821852
86.852030,120.398485,1.981562
87.863465,120.398485,2.159499
88.874899,120.398485,2.357278
89.886333,120.398485,2.576215
90.897768,120.398485,2.817043
91.909202,120.398485,3.079489
92.920636,120.398485,3.361716
93.932071,120.398485,3.659641
94.943505,120.398485,3.966203
95.954939,120.398485,4.270773
96.966374,120.398485,4.558982
97.977808,120.398485,4.813364
98.989242,120.398485,5.015090
100.000677,120.398485,5.146792
101.012111,120.398485,5.195900
102.023545,120.398485,5.157453
103.034980,120.398485,5.035299
104.046414,120.398485,4.841159
105.057848,120.398485,4.591971
106.069283,120.398485,4.306553
107.080717,120.398485,4.002673
108.092152,120.398485,3.695157
109.103586,120.398485,3.395124
110.115020,120.398485,3.110067
111.126455,120.398485,2.844416
112.137889,120.398485,2.600257
113.149323,120.398485,2.378033
114.160758,120.398485,2.177117
115.172192,120.398485,1.996246
116.183626,120.398485,1.833836
117.195061,120.398485,1.688176
118.206495,120.398485,1.557568
119.217929,120.398485,1.440393
120.229364,120.398485,1.335154
121.240798,120.398485,1.240496
122.252232,120.398485,1.155204
123.263667,120.398485,1.078199
124.275101,120.398485,1.008530
125.286535,120.398485,0.945360
126.297970,120.398485,0.887953
127.309404,120.398485,0.835668
128.320838,120.398485,0.787940
129.332273,120.398485,0.744274
130.343707,120.398485,0.704238
131.355141,120.398485,0.667451
132.366576,120.398485,0.633578
